"Notes"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Cancer Sites"	"Cancer Sites Code"	Count	Population	Crude Rate
	" Detroit-Warren-Dearborn, MI  "	"19820"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	78	105988	73.6
	" Detroit-Warren-Dearborn, MI  "	"19820"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	26	21898	118.7
	" Detroit-Warren-Dearborn, MI  "	"19820"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	110	83935	131.1
	" Detroit-Warren-Dearborn, MI  "	"19820"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	62	17985	344.7
	" Detroit-Warren-Dearborn, MI  "	"19820"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	130	81827	158.9
	" Detroit-Warren-Dearborn, MI  "	"19820"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	41	17372	236.0
	" Detroit-Warren-Dearborn, MI  "	"19820"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	164	65519	250.3
	" Detroit-Warren-Dearborn, MI  "	"19820"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	63	12945	486.7
	" Detroit-Warren-Dearborn, MI  "	"19820"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	218	60526	360.2
	" Detroit-Warren-Dearborn, MI  "	"19820"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	50	16282	307.1
	" Detroit-Warren-Dearborn, MI  "	"19820"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	212	61476	344.9
	" Detroit-Warren-Dearborn, MI  "	"19820"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	73	11783	619.5
	" Detroit-Warren-Dearborn, MI  "	"19820"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	262	50241	521.5
	" Detroit-Warren-Dearborn, MI  "	"19820"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	64	14806	432.3
	" Detroit-Warren-Dearborn, MI  "	"19820"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	225	64104	351.0
	" Detroit-Warren-Dearborn, MI  "	"19820"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	92	10161	905.4
	" Detroit-Warren-Dearborn, MI  "	"19820"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	297	49600	598.8
	" Detroit-Warren-Dearborn, MI  "	"19820"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	49	11959	409.7
	" Detroit-Warren-Dearborn, MI  "	"19820"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	196	57587	340.4
	" Detroit-Warren-Dearborn, MI  "	"19820"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	80	7890	1013.9
	" Detroit-Warren-Dearborn, MI  "	"19820"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	231	38061	606.9
	" Detroit-Warren-Dearborn, MI  "	"19820"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	24	7507	319.7
	" Detroit-Warren-Dearborn, MI  "	"19820"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	142	41012	346.2
	" Detroit-Warren-Dearborn, MI  "	"19820"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	29	4143	700.0
	" Detroit-Warren-Dearborn, MI  "	"19820"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	180	22525	799.1
	" Detroit-Warren-Dearborn, MI  "	"19820"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	22	6815	322.8
	" Detroit-Warren-Dearborn, MI  "	"19820"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	77	35598	216.3
	" Detroit-Warren-Dearborn, MI  "	"19820"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	19	2747	691.7
	" Detroit-Warren-Dearborn, MI  "	"19820"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	83	13445	617.3
	" Durham-Chapel Hill, NC  "	"20500"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	4097	439.3
	" Durham-Chapel Hill, NC  "	"20500"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	4678	491.7
	" Durham-Chapel Hill, NC  "	"20500"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	3563	561.3
	" El Paso, TX  "	"21340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	10746	176.8
	" El Paso, TX  "	"21340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	28	10207	274.3
	" El Paso, TX  "	"21340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	7401	459.4
	" El Paso, TX  "	"21340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	7333	245.5
	" El Paso, TX  "	"21340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	27	5237	515.6
	" Fresno, CA  "	"23420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	12609	174.5
	" Fresno, CA  "	"23420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	10845	184.4
	" Fresno, CA  "	"23420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	16	10017	159.7
	" Fresno, CA  "	"23420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	25	9980	250.5
	" Fresno, CA  "	"23420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	32	8582	372.9
	" Fresno, CA  "	"23420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	9820	295.3
	" Fresno, CA  "	"23420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	37	7621	485.5
	" Fresno, CA  "	"23420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	31	8686	356.9
	" Fresno, CA  "	"23420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	50	6323	790.8
	" Fresno, CA  "	"23420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	16	5955	268.7
	" Fresno, CA  "	"23420"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	3754	586.0
	" Fresno, CA  "	"23420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	16	2719	588.5
	" Grand Rapids-Wyoming, MI  "	"24340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	23517	85.0
	" Grand Rapids-Wyoming, MI  "	"24340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	18632	96.6
	" Grand Rapids-Wyoming, MI  "	"24340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	36	17648	204.0
	" Grand Rapids-Wyoming, MI  "	"24340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	14578	157.8
	" Grand Rapids-Wyoming, MI  "	"24340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	33	13671	241.4
	" Grand Rapids-Wyoming, MI  "	"24340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	13191	219.8
	" Grand Rapids-Wyoming, MI  "	"24340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	56	11448	489.2
	" Grand Rapids-Wyoming, MI  "	"24340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	13099	267.2
	" Grand Rapids-Wyoming, MI  "	"24340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	53	10420	508.6
	" Grand Rapids-Wyoming, MI  "	"24340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	24	11632	206.3
	" Grand Rapids-Wyoming, MI  "	"24340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	8054	471.8
	" Grand Rapids-Wyoming, MI  "	"24340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	8760	216.9
	" Grand Rapids-Wyoming, MI  "	"24340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	4981	401.5
	" Grand Rapids-Wyoming, MI  "	"24340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	24	3489	687.9
	" Greensboro-High Point, NC  "	"24660"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	27	16085	167.9
	" Greensboro-High Point, NC  "	"24660"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	9849	355.4
	" Greensboro-High Point, NC  "	"24660"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	33	10058	328.1
	" Greensboro-High Point, NC  "	"24660"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	47	8432	557.4
	" Greensboro-High Point, NC  "	"24660"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	9772	358.2
	" Greensboro-High Point, NC  "	"24660"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	36	7380	487.8
	" Greensboro-High Point, NC  "	"24660"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	24	8284	289.7
	" Greensboro-High Point, NC  "	"24660"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	5383	631.6
	" Greensboro-High Point, NC  "	"24660"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	5982	284.2
	" Greensboro-High Point, NC  "	"24660"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	3105	547.5
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	19117	151.7
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	16048	118.4
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	37	15617	236.9
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	26	13335	195.0
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	41	12210	335.8
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	11860	244.5
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	57	10328	551.9
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	39	11205	348.1
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	51	8418	605.8
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	9983	190.3
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	49	6680	733.5
	" Greenville-Anderson-Mauldin, SC  "	"24860"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	3613	553.6
	" Harrisburg-Carlisle, PA  "	"25420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	11183	196.7
	" Harrisburg-Carlisle, PA  "	"25420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	9028	243.7
	" Harrisburg-Carlisle, PA  "	"25420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	9773	235.3
	" Harrisburg-Carlisle, PA  "	"25420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	8268	423.3
	" Harrisburg-Carlisle, PA  "	"25420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	10023	219.5
	" Harrisburg-Carlisle, PA  "	"25420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	32	7569	422.8
	" Harrisburg-Carlisle, PA  "	"25420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	8895	224.8
	" Harrisburg-Carlisle, PA  "	"25420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	5826	583.6
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	35060	65.6
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	33	33143	99.6
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	26789	130.7
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	42	25592	164.1
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	20850	182.3
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	51	19016	268.2
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	59	20089	293.7
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	73	16965	430.3
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	65	20693	314.1
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	81	16053	504.6
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	58	19494	297.5
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	92	13259	693.9
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	14926	254.6
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	61	8823	691.4
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	14978	227.0
	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	26	5779	449.9
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	146738	15.0
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	25	153567	16.3
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	31	125758	24.7
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	33	25861	127.6
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	51	130351	39.1
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	18	22073	81.5
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	59	104594	56.4
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	43	18699	230.0
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	91	106125	85.7
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	18	15158	118.7
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	84	76215	110.2
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	25	12630	197.9
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	122	76996	158.4
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	19	12149	156.4
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	96	56226	170.7
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	41	9628	425.8
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	162	54515	297.2
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	36	10439	344.9
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	132	47618	277.2
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	45	7833	574.5
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	215	41983	512.1
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	20	8610	232.3
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	176	42970	409.6
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	47	5844	804.2
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	240	34430	697.1
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	17	6261	271.5
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	131	34646	378.1
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	39	4096	952.1
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	183	24212	755.8
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	69	22675	304.3
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	16	1964	814.7
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	84	12661	663.5
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	56	21368	262.1
	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	54	7819	690.6
	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	50389	37.7
	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	25	50222	49.8
	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	25	43976	56.8
