,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
2098,Larynx,Male,95.55977443013424,,,Black or African American,SC,,2018
2099,Larynx,Male,53.4495158356434,,,Black or African American,SC,,2019
2100,Larynx,Male,69.45504274750782,,,Black or African American,SC,,2020
2101,Larynx,Male,54.04197855108488,,,Black or African American,SC,,2021
2102,Larynx,Male,21.50465596116662,,,Black or African American,SC,,2022
2103,Larynx,Male,54.38545149898253,,,Black or African American,SC,,2023
2104,Larynx,Male,31.232734524470953,,,Black or African American,SC,,2024
2105,Larynx,Male,17.088602576194152,,,Black or African American,SC,,2025
2106,Lung,Male,,7.1,,Black or African American,GA,,1999
2107,Lung,Male,,7.9,,Black or African American,GA,,2000
2108,Lung,Male,,7.7,,Black or African American,GA,,2001
2109,Lung,Male,,6.1,,Black or African American,GA,,2002
2110,Lung,Male,,7.6,,Black or African American,GA,,2003
2111,Lung,Male,,6.9,,Black or African American,GA,,2004
2112,Lung,Male,,6.6,,Black or African American,GA,,2005
2113,Lung,Male,,8.9,,Black or African American,GA,,2006
2114,Lung,Male,,6.0,,Black or African American,GA,,2007
2115,Lung,Male,,6.6,,Black or African American,GA,,2008
2116,Lung,Male,,6.7,,Black or African American,GA,,2009
2117,Lung,Male,,5.7,,Black or African American,GA,,2010
2118,Lung,Male,,6.2,,Black or African American,GA,,2011
2119,Lung,Male,,6.8,,Black or African American,GA,,2012
2120,Lung,Male,,7.4,,Black or African American,GA,,2013
2121,Lung,Male,,7.2,,Black or African American,GA,,2014
2122,Lung,Male,,6.0,,Black or African American,GA,,2015
2123,Lung,Male,,5.569127187670096,,Black or African American,GA,,2016
2124,Lung,Male,,3.8561770493418885,,Black or African American,GA,,2017
2125,Lung,Male,,4.6427732479866135,,Black or African American,GA,,2018
2126,Lung,Male,,4.95884936426353,,Black or African American,GA,,2019
2127,Lung,Male,,7.400026744600375,,Black or African American,GA,,2020
2128,Lung,Male,,2.3618252539740485,,Black or African American,GA,,2021
2129,Lung,Male,,1.6669305001021426,,Black or African American,GA,,2022
2130,Lung,Male,,0.7093017979173906,,Black or African American,GA,,2023
2131,Lung,Male,,0.7730449098487691,,Black or African American,GA,,2024
2132,Lung,Male,,3.7280687046184378,,Black or African American,GA,,2025
2133,Lung,Female,,2.5,,White,OK,,1999
2134,Lung,Female,,1.8,,White,OK,,2000
2135,Lung,Female,,1.8,,White,OK,,2001
2136,Lung,Female,,2.6,,White,OK,,2002
2137,Lung,Female,,2.4,,White,OK,,2003
2138,Lung,Female,,2.4,,White,OK,,2004
2139,Lung,Female,,2.3,,White,OK,,2005
2140,Lung,Female,,2.5,,White,OK,,2006
2141,Lung,Female,,2.0,,White,OK,,2007
2142,Lung,Female,,1.9,,White,OK,,2008
2143,Lung,Female,,1.9,,White,OK,,2009
2144,Lung,Female,,1.9,,White,OK,,2010
2145,Lung,Female,,2.1,,White,OK,,2011
2146,Lung,Female,,2.1,,White,OK,,2012
2147,Lung,Female,,2.0,,White,OK,,2013
2148,Lung,Female,,2.5,,White,OK,,2014
2149,Lung,Female,,2.8,,White,OK,,2015
2150,Lung,Female,,2.8311356288694656,,White,OK,,2016
2151,Lung,Female,,0.0,,White,OK,,2017
2152,Lung,Female,,0.0,,White,OK,,2018
2153,Lung,Female,,0.31800060963843285,,White,OK,,2019
2154,Lung,Female,,0.0,,White,OK,,2020
2155,Lung,Female,,0.020535735873115968,,White,OK,,2021
2156,Lung,Female,,0.5892779109975733,,White,OK,,2022
2157,Lung,Female,,0.2403071641963629,,White,OK,,2023
2158,Lung,Female,,0.0,,White,OK,,2024
2159,Lung,Female,,0.03578594479640737,,White,OK,,2025
2160,Larynx,Male,95.5,,,White,IN,,1999
2161,Larynx,Male,92.7,,,White,IN,,2000
2162,Larynx,Male,97.3,,,White,IN,,2001
2163,Larynx,Male,93.9,,,White,IN,,2002
2164,Larynx,Male,94.9,,,White,IN,,2003
2165,Larynx,Male,91.2,,,White,IN,,2004
2166,Larynx,Male,94.7,,,White,IN,,2005
2167,Larynx,Male,96.3,,,White,IN,,2006
2168,Larynx,Male,96.3,,,White,IN,,2007
2169,Larynx,Male,99.0,,,White,IN,,2008
2170,Larynx,Male,95.1,,,White,IN,,2009
2171,Larynx,Male,95.7,,,White,IN,,2010
2172,Larynx,Male,96.4,,,White,IN,,2011
2173,Larynx,Male,95.2,,,White,IN,,2012
2174,Larynx,Male,96.4,,,White,IN,,2013
2175,Larynx,Male,94.0,,,White,IN,,2014
2176,Larynx,Male,98.6,,,White,IN,,2015
2177,Larynx,Male,96.6239021336924,,,White,IN,,2016
2178,Larynx,Male,79.1654064438227,,,White,IN,,2017
2179,Larynx,Male,45.505297252610085,,,White,IN,,2018
2180,Larynx,Male,69.52897768968211,,,White,IN,,2019
2181,Larynx,Male,54.167560303081636,,,White,IN,,2020
2182,Larynx,Male,32.995193381281794,,,White,IN,,2021
2183,Larynx,Male,34.37985407344085,,,White,IN,,2022
2184,Larynx,Male,0.4148350501394376,,,White,IN,,2023
2185,Larynx,Male,44.616688636401456,,,White,IN,,2024
2186,Larynx,Male,0.0,,,White,IN,,2025
2187,Nasal,Male,,,0.7,White,VA,,1999
2188,Nasal,Male,,,0.8,White,VA,,2000
2189,Nasal,Male,,,0.8,White,VA,,2001
2190,Nasal,Male,,,0.8,White,VA,,2002
2191,Nasal,Male,,,1.0,White,VA,,2003
2192,Nasal,Male,,,0.9,White,VA,,2004
2193,Nasal,Male,,,1.3,White,VA,,2005
2194,Nasal,Male,,,1.3,White,VA,,2006
2195,Nasal,Male,,,0.8,White,VA,,2007
2196,Nasal,Male,,,1.2,White,VA,,2008
2197,Nasal,Male,,,0.6,White,VA,,2009
2198,Nasal,Male,,,0.9,White,VA,,2010
2199,Nasal,Male,,,0.8,White,VA,,2011
2200,Nasal,Male,,,0.7,White,VA,,2012
2201,Nasal,Male,,,1.0,White,VA,,2013
2202,Nasal,Male,,,1.1,White,VA,,2014
2203,Nasal,Male,,,1.0,White,VA,,2015
2204,Nasal,Male,,,1.2823498326650626,White,VA,,2016
2205,Nasal,Male,,,0.6817158038770696,White,VA,,2017
2206,Nasal,Male,,,0.0,White,VA,,2018
2207,Nasal,Male,,,0.04562788303474713,White,VA,,2019
2208,Nasal,Male,,,0.2373851202435931,White,VA,,2020
2209,Nasal,Male,,,0.5034324408534655,White,VA,,2021
2210,Nasal,Male,,,0.5870327262889281,White,VA,,2022
2211,Nasal,Male,,,0.37213598346630666,White,VA,,2023
2212,Nasal,Male,,,0.13477368231941844,White,VA,,2024
2213,Nasal,Male,,,0.0,White,VA,,2025
2214,Lung,Female,,2.7,,White,SC,,1999
2215,Lung,Female,,1.9,,White,SC,,2000
2216,Lung,Female,,2.2,,White,SC,,2001
2217,Lung,Female,,2.0,,White,SC,,2002
2218,Lung,Female,,2.0,,White,SC,,2003
2219,Lung,Female,,1.3,,White,SC,,2004
2220,Lung,Female,,2.2,,White,SC,,2005
2221,Lung,Female,,1.8,,White,SC,,2006
2222,Lung,Female,,2.3,,White,SC,,2007
2223,Lung,Female,,2.5,,White,SC,,2008
2224,Lung,Female,,2.1,,White,SC,,2009
2225,Lung,Female,,2.3,,White,SC,,2010
2226,Lung,Female,,2.0,,White,SC,,2011
2227,Lung,Female,,2.3,,White,SC,,2012
2228,Lung,Female,,1.9,,White,SC,,2013
2229,Lung,Female,,1.9,,White,SC,,2014
2230,Lung,Female,,1.9,,White,SC,,2015
2231,Lung,Female,,1.9240785255859596,,White,SC,,2016
2232,Lung,Female,,1.6042993081012722,,White,SC,,2017
2233,Lung,Female,,0.7494502177639214,,White,SC,,2018
2234,Lung,Female,,1.13474959676449,,White,SC,,2019
2235,Lung,Female,,0.9063649787649756,,White,SC,,2020
2236,Lung,Female,,1.0112184565623297,,White,SC,,2021
2237,Lung,Female,,0.5071320059857436,,White,SC,,2022
2238,Lung,Female,,0.5152748626913966,,White,SC,,2023
2239,Lung,Female,,0.13125575998003902,,White,SC,,2024
2240,Lung,Female,,0.4521843516793853,,White,SC,,2025
2241,Lung,Female,,3.0,,White,CT,,1999
2242,Lung,Female,,1.8,,White,CT,,2000
2243,Lung,Female,,1.9,,White,CT,,2001
2244,Lung,Female,,1.7,,White,CT,,2002
2245,Lung,Female,,1.7,,White,CT,,2003
2246,Lung,Female,,1.7,,White,CT,,2004
2247,Lung,Female,,1.2,,White,CT,,2005
2248,Lung,Female,,2.2,,White,CT,,2006
2249,Lung,Female,,1.8,,White,CT,,2007
2250,Lung,Female,,1.8,,White,CT,,2008
2251,Lung,Female,,1.4,,White,CT,,2009
2252,Lung,Female,,1.8,,White,CT,,2010
2253,Lung,Female,,1.9,,White,CT,,2011
2254,Lung,Female,,1.8,,White,CT,,2012
2255,Lung,Female,,1.6,,White,CT,,2013
2256,Lung,Female,,1.8,,White,CT,,2014
2257,Lung,Female,,1.8,,White,CT,,2015
2258,Lung,Female,,1.8762205516762136,,White,CT,,2016
2259,Lung,Female,,1.7742271156931282,,White,CT,,2017
2260,Lung,Female,,1.3100515067175311,,White,CT,,2018
2261,Lung,Female,,1.9058426040547285,,White,CT,,2019
2262,Lung,Female,,0.20282874545972351,,White,CT,,2020
2263,Lung,Female,,1.2160395588341195,,White,CT,,2021
2264,Lung,Female,,0.0,,White,CT,,2022
2265,Lung,Female,,1.6429105978089078,,White,CT,,2023
2266,Lung,Female,,0.0,,White,CT,,2024
2267,Lung,Female,,1.8062351700183858,,White,CT,,2025
2268,Nasal,Female,,,0.6,White,NY,,1999
2269,Nasal,Female,,,0.7,White,NY,,2000
2270,Nasal,Female,,,0.5,White,NY,,2001
2271,Nasal,Female,,,0.7,White,NY,,2002
2272,Nasal,Female,,,0.8,White,NY,,2003
2273,Nasal,Female,,,0.6,White,NY,,2004
2274,Nasal,Female,,,0.5,White,NY,,2005
2275,Nasal,Female,,,0.9,White,NY,,2006
2276,Nasal,Female,,,0.8,White,NY,,2007
2277,Nasal,Female,,,0.5,White,NY,,2008
2278,Nasal,Female,,,0.7,White,NY,,2009
2279,Nasal,Female,,,0.6,White,NY,,2010
2280,Nasal,Female,,,0.7,White,NY,,2011
2281,Nasal,Female,,,0.6,White,NY,,2012
2282,Nasal,Female,,,0.6,White,NY,,2013
2283,Nasal,Female,,,0.8,White,NY,,2014
2284,Nasal,Female,,,0.8,White,NY,,2015
2285,Nasal,Female,,,0.5901542976769899,White,NY,,2016
2286,Nasal,Female,,,0.6833239916957696,White,NY,,2017
2287,Nasal,Female,,,0.9983003894241512,White,NY,,2018
2288,Nasal,Female,,,0.2660531578049393,White,NY,,2019
2289,Nasal,Female,,,0.6165191045001038,White,NY,,2020
2290,Nasal,Female,,,0.3578505460539756,White,NY,,2021
2291,Nasal,Female,,,0.2854770989141641,White,NY,,2022
2292,Nasal,Female,,,0.3909256803340675,White,NY,,2023
2293,Nasal,Female,,,0.1091849520779909,White,NY,,2024
2294,Nasal,Female,,,0.3058895914915821,White,NY,,2025
2295,Larynx,Female,61.3,,,White,AL,,1999
2296,Larynx,Female,67.2,,,White,AL,,2000
2297,Larynx,Female,68.4,,,White,AL,,2001
2298,Larynx,Female,72.6,,,White,AL,,2002
2299,Larynx,Female,71.8,,,White,AL,,2003
2300,Larynx,Female,72.9,,,White,AL,,2004
2301,Larynx,Female,77.7,,,White,AL,,2005
2302,Larynx,Female,73.5,,,White,AL,,2006
2303,Larynx,Female,76.9,,,White,AL,,2007
2304,Larynx,Female,81.3,,,White,AL,,2008
2305,Larynx,Female,80.2,,,White,AL,,2009
2306,Larynx,Female,78.8,,,White,AL,,2010
2307,Larynx,Female,82.7,,,White,AL,,2011
2308,Larynx,Female,80.7,,,White,AL,,2012
2309,Larynx,Female,78.9,,,White,AL,,2013
2310,Larynx,Female,76.0,,,White,AL,,2014
2311,Larynx,Female,79.8,,,White,AL,,2015
2312,Larynx,Female,72.73819768199934,,,White,AL,,2016
2313,Larynx,Female,50.980880359138574,,,White,AL,,2017
2314,Larynx,Female,11.031212576606931,,,White,AL,,2018
2315,Larynx,Female,0.0,,,White,AL,,2019
2316,Larynx,Female,0.0,,,White,AL,,2020
2317,Larynx,Female,0.0,,,White,AL,,2021
2318,Larynx,Female,0.0,,,White,AL,,2022
2319,Larynx,Female,0.0,,,White,AL,,2023
2320,Larynx,Female,0.0,,,White,AL,,2024
2321,Larynx,Female,0.0,,,White,AL,,2025
2322,Larynx,Female,27.2,,,Black or African American,FL,,1999
2323,Larynx,Female,28.2,,,Black or African American,FL,,2000
2324,Larynx,Female,31.6,,,Black or African American,FL,,2001
2325,Larynx,Female,28.5,,,Black or African American,FL,,2002
2326,Larynx,Female,30.0,,,Black or African American,FL,,2003
2327,Larynx,Female,30.6,,,Black or African American,FL,,2004
2328,Larynx,Female,30.7,,,Black or African American,FL,,2005
2329,Larynx,Female,27.3,,,Black or African American,FL,,2006
2330,Larynx,Female,30.3,,,Black or African American,FL,,2007
2331,Larynx,Female,27.6,,,Black or African American,FL,,2008
2332,Larynx,Female,30.8,,,Black or African American,FL,,2009
2333,Larynx,Female,29.8,,,Black or African American,FL,,2010
2334,Larynx,Female,33.0,,,Black or African American,FL,,2011
2335,Larynx,Female,31.9,,,Black or African American,FL,,2012
2336,Larynx,Female,31.5,,,Black or African American,FL,,2013
2337,Larynx,Female,30.2,,,Black or African American,FL,,2014
2338,Larynx,Female,31.0,,,Black or African American,FL,,2015
2339,Larynx,Female,30.00559963775353,,,Black or African American,FL,,2016
2340,Larynx,Female,14.212696652446695,,,Black or African American,FL,,2017
2341,Larynx,Female,11.429906386454551,,,Black or African American,FL,,2018
2342,Larynx,Female,17.117553152536665,,,Black or African American,FL,,2019
2343,Larynx,Female,15.447893497214935,,,Black or African American,FL,,2020
2344,Larynx,Female,23.020179621840143,,,Black or African American,FL,,2021
2345,Larynx,Female,4.092827478533779,,,Black or African American,FL,,2022
2346,Larynx,Female,8.434329377439234,,,Black or African American,FL,,2023
2347,Larynx,Female,0.0,,,Black or African American,FL,,2024
2348,Larynx,Female,12.410519030498486,,,Black or African American,FL,,2025
2349,Lung,Female,,1.6,,White,OH,,1999
2350,Lung,Female,,1.8,,White,OH,,2000
2351,Lung,Female,,1.7,,White,OH,,2001
2352,Lung,Female,,1.7,,White,OH,,2002
2353,Lung,Female,,2.2,,White,OH,,2003
2354,Lung,Female,,2.6,,White,OH,,2004
2355,Lung,Female,,2.2,,White,OH,,2005
2356,Lung,Female,,2.0,,White,OH,,2006
2357,Lung,Female,,2.1,,White,OH,,2007
2358,Lung,Female,,2.3,,White,OH,,2008
2359,Lung,Female,,2.2,,White,OH,,2009
2360,Lung,Female,,2.4,,White,OH,,2010
2361,Lung,Female,,2.7,,White,OH,,2011
2362,Lung,Female,,2.3,,White,OH,,2012
2363,Lung,Female,,2.5,,White,OH,,2013
2364,Lung,Female,,2.1,,White,OH,,2014
2365,Lung,Female,,2.5,,White,OH,,2015
2366,Lung,Female,,2.2658098680523717,,White,OH,,2016
2367,Lung,Female,,2.1683588257428013,,White,OH,,2017
2368,Lung,Female,,1.324911008908708,,White,OH,,2018
2369,Lung,Female,,2.608427498770737,,White,OH,,2019
2370,Lung,Female,,0.062300667582457336,,White,OH,,2020
2371,Lung,Female,,3.1561482376410304,,White,OH,,2021
2372,Lung,Female,,0.0,,White,OH,,2022
2373,Lung,Female,,4.614675366665008,,White,OH,,2023
2374,Lung,Female,,0.0,,White,OH,,2024
2375,Lung,Female,,8.769766246208128,,White,OH,,2025
2376,Nasal,Male,,,0.9,White,MI,,1999
2377,Nasal,Male,,,0.7,White,MI,,2000
2378,Nasal,Male,,,0.8,White,MI,,2001
2379,Nasal,Male,,,0.9,White,MI,,2002
2380,Nasal,Male,,,0.7,White,MI,,2003
2381,Nasal,Male,,,0.8,White,MI,,2004
2382,Nasal,Male,,,1.1,White,MI,,2005
2383,Nasal,Male,,,0.8,White,MI,,2006
2384,Nasal,Male,,,1.0,White,MI,,2007
2385,Nasal,Male,,,1.1,White,MI,,2008
2386,Nasal,Male,,,1.3,White,MI,,2009
2387,Nasal,Male,,,0.7,White,MI,,2010
2388,Nasal,Male,,,1.1,White,MI,,2011
2389,Nasal,Male,,,1.2,White,MI,,2012
2390,Nasal,Male,,,1.0,White,MI,,2013
2391,Nasal,Male,,,1.2,White,MI,,2014
2392,Nasal,Male,,,0.7,White,MI,,2015
2393,Nasal,Male,,,1.688317648290413,White,MI,,2016
2394,Nasal,Male,,,1.3151653488141068,White,MI,,2017
2395,Nasal,Male,,,1.4833198573983295,White,MI,,2018
2396,Nasal,Male,,,0.8544109439012931,White,MI,,2019
2397,Nasal,Male,,,1.3541207390010739,White,MI,,2020
2398,Nasal,Male,,,0.2581295754222297,White,MI,,2021
2399,Nasal,Male,,,1.749558884662889,White,MI,,2022
2400,Nasal,Male,,,0.0,White,MI,,2023
2401,Nasal,Male,,,2.8735039360405685,White,MI,,2024
2402,Nasal,Male,,,0.0,White,MI,,2025
2403,Larynx,Male,84.4,,,White,NY,,1999
2404,Larynx,Male,85.7,,,White,NY,,2000
2405,Larynx,Male,81.7,,,White,NY,,2001
2406,Larynx,Male,84.9,,,White,NY,,2002
2407,Larynx,Male,84.7,,,White,NY,,2003
2408,Larynx,Male,82.5,,,White,NY,,2004
2409,Larynx,Male,83.4,,,White,NY,,2005
2410,Larynx,Male,82.7,,,White,NY,,2006
2411,Larynx,Male,84.8,,,White,NY,,2007
2412,Larynx,Male,85.0,,,White,NY,,2008
2413,Larynx,Male,85.3,,,White,NY,,2009
2414,Larynx,Male,81.3,,,White,NY,,2010
2415,Larynx,Male,82.6,,,White,NY,,2011
2416,Larynx,Male,80.7,,,White,NY,,2012
2417,Larynx,Male,81.1,,,White,NY,,2013
2418,Larynx,Male,78.4,,,White,NY,,2014
2419,Larynx,Male,80.8,,,White,NY,,2015
2420,Larynx,Male,78.73834791329652,,,White,NY,,2016
2421,Larynx,Male,36.83464368720743,,,White,NY,,2017
2422,Larynx,Male,7.047798953613068,,,White,NY,,2018
2423,Larynx,Male,36.29436889240857,,,White,NY,,2019
2424,Larynx,Male,3.8083673953370862,,,White,NY,,2020
2425,Larynx,Male,41.40132058762562,,,White,NY,,2021
2426,Larynx,Male,0.0,,,White,NY,,2022
2427,Larynx,Male,47.99580058442854,,,White,NY,,2023
2428,Larynx,Male,0.0,,,White,NY,,2024
2429,Larynx,Male,83.55710453632372,,,White,NY,,2025
2430,Larynx,Female,72.7,,,White,NJ,,1999
2431,Larynx,Female,72.7,,,White,NJ,,2000
2432,Larynx,Female,75.4,,,White,NJ,,2001
2433,Larynx,Female,75.9,,,White,NJ,,2002
2434,Larynx,Female,74.6,,,White,NJ,,2003
2435,Larynx,Female,73.3,,,White,NJ,,2004
2436,Larynx,Female,77.7,,,White,NJ,,2005
2437,Larynx,Female,78.0,,,White,NJ,,2006
2438,Larynx,Female,79.1,,,White,NJ,,2007
2439,Larynx,Female,80.8,,,White,NJ,,2008
2440,Larynx,Female,78.4,,,White,NJ,,2009
2441,Larynx,Female,73.7,,,White,NJ,,2010
2442,Larynx,Female,79.3,,,White,NJ,,2011
2443,Larynx,Female,75.1,,,White,NJ,,2012
2444,Larynx,Female,79.0,,,White,NJ,,2013
2445,Larynx,Female,78.6,,,White,NJ,,2014
2446,Larynx,Female,78.9,,,White,NJ,,2015
2447,Larynx,Female,77.23841740381324,,,White,NJ,,2016
2448,Larynx,Female,65.40404378319927,,,White,NJ,,2017
2449,Larynx,Female,42.76640929013313,,,White,NJ,,2018
2450,Larynx,Female,49.18491808426068,,,White,NJ,,2019
2451,Larynx,Female,44.781984770895825,,,White,NJ,,2020
2452,Larynx,Female,63.90958399218575,,,White,NJ,,2021
2453,Larynx,Female,3.5558738283182265,,,White,NJ,,2022
2454,Larynx,Female,55.70678773950016,,,White,NJ,,2023
2455,Larynx,Female,0.0,,,White,NJ,,2024
2456,Larynx,Female,59.39629514843776,,,White,NJ,,2025
2457,Larynx,Male,38.2,,,Asian or Pacific Islander,CA,,1999
2458,Larynx,Male,41.8,,,Asian or Pacific Islander,CA,,2000
2459,Larynx,Male,39.7,,,Asian or Pacific Islander,CA,,2001
2460,Larynx,Male,36.9,,,Asian or Pacific Islander,CA,,2002
2461,Larynx,Male,40.8,,,Asian or Pacific Islander,CA,,2003
2462,Larynx,Male,40.3,,,Asian or Pacific Islander,CA,,2004
2463,Larynx,Male,39.8,,,Asian or Pacific Islander,CA,,2005
2464,Larynx,Male,40.0,,,Asian or Pacific Islander,CA,,2006
2465,Larynx,Male,38.5,,,Asian or Pacific Islander,CA,,2007
2466,Larynx,Male,39.4,,,Asian or Pacific Islander,CA,,2008
2467,Larynx,Male,40.2,,,Asian or Pacific Islander,CA,,2009
2468,Larynx,Male,40.7,,,Asian or Pacific Islander,CA,,2010
2469,Larynx,Male,38.8,,,Asian or Pacific Islander,CA,,2011
2470,Larynx,Male,42.1,,,Asian or Pacific Islander,CA,,2012
2471,Larynx,Male,42.5,,,Asian or Pacific Islander,CA,,2013
2472,Larynx,Male,40.0,,,Asian or Pacific Islander,CA,,2014
2473,Larynx,Male,42.8,,,Asian or Pacific Islander,CA,,2015
2474,Larynx,Male,42.11956421708141,,,Asian or Pacific Islander,CA,,2016
2475,Larynx,Male,35.49237632869628,,,Asian or Pacific Islander,CA,,2017
2476,Larynx,Male,41.12928993955913,,,Asian or Pacific Islander,CA,,2018
2477,Larynx,Male,12.054852801607625,,,Asian or Pacific Islander,CA,,2019
2478,Larynx,Male,32.24822816224821,,,Asian or Pacific Islander,CA,,2020
2479,Larynx,Male,6.271538297155789,,,Asian or Pacific Islander,CA,,2021
2480,Larynx,Male,12.505957515811426,,,Asian or Pacific Islander,CA,,2022
2481,Larynx,Male,19.000415503064307,,,Asian or Pacific Islander,CA,,2023
2482,Larynx,Male,0.0,,,Asian or Pacific Islander,CA,,2024
2483,Larynx,Male,24.669729590716205,,,Asian or Pacific Islander,CA,,2025
2484,Lung,Male,,8.0,,White,MD,,1999
2485,Lung,Male,,7.3,,White,MD,,2000
2486,Lung,Male,,6.2,,White,MD,,2001
2487,Lung,Male,,7.4,,White,MD,,2002
2488,Lung,Male,,7.0,,White,MD,,2003
2489,Lung,Male,,6.7,,White,MD,,2004
2490,Lung,Male,,7.0,,White,MD,,2005
2491,Lung,Male,,6.2,,White,MD,,2006
2492,Lung,Male,,7.6,,White,MD,,2007
2493,Lung,Male,,6.8,,White,MD,,2008
2494,Lung,Male,,7.1,,White,MD,,2009
2495,Lung,Male,,5.9,,White,MD,,2010
2496,Lung,Male,,6.3,,White,MD,,2011
2497,Lung,Male,,5.0,,White,MD,,2012
2498,Lung,Male,,6.8,,White,MD,,2013
2499,Lung,Male,,5.7,,White,MD,,2014
2500,Lung,Male,,5.0,,White,MD,,2015
2501,Lung,Male,,5.425766476004076,,White,MD,,2016
2502,Lung,Male,,5.0709800248249035,,White,MD,,2017
2503,Lung,Male,,3.3250373792405026,,White,MD,,2018
2504,Lung,Male,,5.390383658012223,,White,MD,,2019
2505,Lung,Male,,1.4617695395741048,,White,MD,,2020
2506,Lung,Male,,4.13127177126023,,White,MD,,2021
2507,Lung,Male,,0.0,,White,MD,,2022
2508,Lung,Male,,5.115034821499135,,White,MD,,2023
2509,Lung,Male,,0.0,,White,MD,,2024
2510,Lung,Male,,7.701645610832795,,White,MD,,2025
2511,Lung,Male,,7.4,,White,NJ,,1999
2512,Lung,Male,,7.7,,White,NJ,,2000
2513,Lung,Male,,8.1,,White,NJ,,2001
2514,Lung,Male,,7.4,,White,NJ,,2002
2515,Lung,Male,,7.4,,White,NJ,,2003
2516,Lung,Male,,6.8,,White,NJ,,2004
2517,Lung,Male,,7.1,,White,NJ,,2005
2518,Lung,Male,,8.3,,White,NJ,,2006
2519,Lung,Male,,6.7,,White,NJ,,2007
2520,Lung,Male,,6.5,,White,NJ,,2008
2521,Lung,Male,,7.3,,White,NJ,,2009
2522,Lung,Male,,6.4,,White,NJ,,2010
2523,Lung,Male,,6.7,,White,NJ,,2011
2524,Lung,Male,,6.3,,White,NJ,,2012
2525,Lung,Male,,7.4,,White,NJ,,2013
2526,Lung,Male,,6.9,,White,NJ,,2014
2527,Lung,Male,,6.5,,White,NJ,,2015
2528,Lung,Male,,6.811057207090808,,White,NJ,,2016
2529,Lung,Male,,6.331005546144914,,White,NJ,,2017
